,PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
762,0.5690287363734654,-0.02556300277364234,0.011302279376709317,-0.04784001475275713,-0.369590556305531,0.5178073356194356,0.38600472223644283,-0.06826168231276462,0.0003821974954885106,-0.16839027314978222
763,0.6141412157059668,-0.3861411395534341,-0.3345499728239381,-0.42357982838149383,-1.057673446201396,-0.3691167586187579,-0.5795979141728236,-0.6030018464593248,-0.575665867703731,-0.8290640195804815
764,0.005122744717196114,0.7269478913754864,0.7501684545326364,0.6879837869368531,1.2567871834483313,1.0962360927313008,0.9939767525682037,1.0012186459803565,0.9604623061608535,0.8226203464962671
765,0.16301642238095135,0.3193378237113746,0.2628311900680881,0.4061789267152998,1.1316812034672643,0.36355966705627146,0.5648200252751959,0.8229719245981695,0.7684462844277803,0.8226203464962671
766,1.696840719686004,1.6048772678828043,1.6776813127070984,1.5490541931693753,0.5061513035619328,1.6746648498431653,1.530422661684463,1.0012186459803565,1.152478327893926,0.9877887831039414
767,0.1742945422140769,-0.1509814851318312,-0.1930649605600373,-0.12611914259207732,0.0682803736282012,-0.17630717291480286,-0.0789150656643148,-0.06826168231276462,0.0003821974954885106,-0.003221836542107218
768,-0.8294581229340827,-1.5776167219562212,-1.7494000954629485,-1.3942410135890648,-1.620650356116194,-1.680221941405652,-1.8313050354440952,-1.6724821747524459,-1.727761998102169,-1.8200746392265308
769,0.6930880545378444,-0.6996873454489047,-0.586078883515318,-0.7836638164423674,-1.1827794261824618,-0.6776120957450855,-0.8299393384270783,-0.4247551250771378,-0.3836498459706578,-0.6638955829728073
770,-0.006155375115929432,-0.9662016204600539,-0.8847694649613311,-1.0654686766639196,-1.057673446201396,0.05506432992994308,-0.0789150656643148,-0.4247551250771378,-0.19163382423758465,-0.49872714636513227
771,-1.5625359120872329,-0.6840100351541308,-0.6804022250245856,-0.6584172118994545,-1.3078854061635283,-1.60309810712407,-1.580963611189841,-1.4942354533702589,-1.535745976369096,-1.4897377660111815
772,-0.017433494949054978,0.1939193413531868,0.10562562088597578,0.29658814774025216,0.0682803736282012,-0.4848025100411305,-0.36501955052632,0.10998503906942236,0.0003821974954885106,0.16194660006556705
