PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,diabetes_prevalence
15.3,48.7,46.4,50.9,8.2,11.5,13.7,3.6,3.3,3.9,12.6
11.4,42.8,40.2,45.1,7.8,9.8,11.9,3.2,3.0,3.5,10.9
16.1,33.4,31.8,35.0,4.2,7.7,8.8,2.3,2.2,2.4,8.3
9.9,36.3,35.0,37.7,5.0,9.0,10.0,2.4,2.3,2.5,9.5
34.0,52.3,50.1,54.3,9.6,14.6,16.6,4.0,3.7,4.3,15.6
11.9,46.1,43.8,48.5,7.2,10.2,12.3,3.2,2.9,3.4,11.3
14.3,40.4,38.5,42.3,6.5,9.5,11.3,2.9,2.7,3.1,10.4
21.0,43.5,41.4,45.5,7.4,11.1,13.2,3.4,3.2,3.7,12.2
28.3,46.1,44.4,47.9,6.7,11.6,13.0,3.0,2.9,3.2,12.3
15.6,48.1,45.5,50.4,6.9,10.7,12.6,2.9,2.6,3.1,11.7
32.8,53.4,51.1,55.7,11.8,15.2,17.7,4.4,4.1,4.8,16.4
24.2,53.2,51.1,55.1,8.4,12.7,14.6,3.5,3.3,3.8,13.7
18.3,44.6,42.0,46.9,7.1,10.7,13.0,3.1,2.9,3.4,11.9
14.6,46.3,44.1,48.3,7.2,11.6,13.5,3.2,2.9,3.4,12.5
17.2,51.9,49.4,54.1,7.5,10.4,12.4,3.3,3.0,3.6,11.4
13.9,40.0,37.8,42.1,5.4,8.1,9.5,2.4,2.3,2.6,8.8
26.1,44.4,42.7,46.0,5.8,13.1,15.0,3.6,3.3,3.8,14.1
44.3,58.2,56.4,60.0,11.4,21.8,24.2,5.6,5.2,6.0,23.0
15.3,44.5,42.3,46.5,7.5,10.6,12.4,3.4,3.1,3.6,11.5
20.9,43.2,40.4,45.7,8.0,10.4,12.7,3.5,3.2,3.8,11.6
9.1,38.7,36.7,40.7,4.7,7.1,8.5,2.3,2.1,2.5,7.8
27.5,53.2,50.9,55.3,9.2,13.7,15.9,3.7,3.5,4.0,14.8
21.9,42.2,39.8,44.5,7.3,11.7,13.7,3.3,3.1,3.6,12.7
13.8,35.5,33.8,37.3,5.4,7.7,9.2,2.6,2.4,2.8,8.4
12.8,50.2,47.8,52.6,8.1,12.3,14.6,3.5,3.2,3.8,13.4
14.9,47.1,44.8,49.4,7.3,10.1,12.2,3.2,3.0,3.5,11.1
9.8,43.7,41.3,46.0,6.2,8.6,10.4,2.9,2.6,3.1,9.5
26.7,53.3,51.8,54.7,8.4,13.7,15.4,3.6,3.4,3.8,14.5
19.3,44.6,42.3,47.0,7.3,9.9,11.8,3.2,3.0,3.5,10.9
22.6,49.4,47.4,51.3,6.7,13.1,14.9,3.3,3.1,3.5,14.0
35.0,52.6,49.9,55.3,7.3,16.4,19.0,4.1,3.7,4.4,17.7
25.1,49.1,47.5,50.7,7.2,12.8,14.2,3.2,3.1,3.4,13.5
17.3,46.7,44.6,48.8,6.5,9.8,11.5,3.0,2.8,3.3,10.6
30.1,50.5,48.3,52.5,11.0,15.4,17.6,4.2,3.9,4.5,16.5
17.9,46.7,44.6,48.8,7.8,12.1,14.2,3.3,3.1,3.6,13.2
19.5,53.4,51.0,55.5,9.6,13.8,16.2,3.5,3.3,3.8,15.0
9.1,41.8,39.5,44.0,6.8,10.7,12.7,3.0,2.8,3.2,11.7
17.7,45.4,43.4,47.4,6.6,10.1,11.7,3.0,2.8,3.1,10.9
15.5,42.3,39.8,44.8,7.7,10.1,12.1,3.4,3.2,3.7,11.1
8.4,32.5,31.3,33.8,4.7,9.8,11.1,2.6,2.5,2.8,10.4
19.5,49.3,47.3,51.4,8.0,12.1,14.0,3.4,3.1,3.6,13.0
35.2,58.8,56.2,61.2,12.1,22.0,25.4,5.9,5.4,6.4,23.8
22.8,45.8,43.8,47.6,7.5,10.8,12.7,3.2,3.0,3.4,11.7
21.7,49.0,47.0,50.9,6.3,11.3,12.9,2.9,2.7,3.1,12.1
7.4,36.3,34.3,38.1,5.5,8.3,9.8,2.6,2.4,2.8,9.0
17.1,38.2,36.8,39.5,5.6,11.1,12.3,3.1,3.0,3.3,11.7
29.1,51.5,49.8,53.2,8.3,14.7,16.5,3.8,3.6,4.1,15.7
21.4,49.2,46.7,51.7,8.6,11.8,14.4,3.9,3.5,4.3,13.1
31.2,48.8,46.8,50.7,7.7,13.0,14.8,3.5,3.3,3.7,13.9
23.9,46.4,44.0,48.4,8.0,11.8,13.8,3.4,3.1,3.6,12.8
19.7,29.1,27.9,30.4,5.0,8.2,9.2,2.7,2.6,2.9,8.7
16.6,44.9,42.7,47.0,7.7,10.5,12.6,3.4,3.1,3.8,11.5
16.5,44.2,41.8,46.2,6.3,10.2,12.2,2.9,2.7,3.1,11.2
12.4,48.0,45.4,50.4,9.7,12.0,14.3,4.0,3.7,4.3,13.1
18.0,45.4,43.0,47.8,7.9,11.0,13.1,3.3,3.1,3.6,12.0
21.9,52.0,49.7,54.2,9.0,13.4,15.7,3.6,3.3,3.9,14.6
26.2,51.1,49.1,53.2,8.6,13.0,14.9,3.6,3.3,3.9,14.0
14.3,40.6,38.3,42.7,6.2,8.7,10.5,2.9,2.7,3.2,9.7
31.2,52.3,50.6,54.0,7.0,12.1,13.7,3.2,3.0,3.4,12.9
20.0,46.5,43.9,48.9,9.8,13.0,15.7,4.1,3.8,4.5,14.3
29.9,56.0,54.2,57.8,9.0,14.2,16.1,3.8,3.5,4.1,15.2
20.2,48.8,46.5,51.1,8.0,11.4,13.4,3.5,3.2,3.8,12.4
12.8,43.9,41.9,45.8,6.5,10.5,12.4,2.9,2.7,3.2,11.4
24.5,48.0,45.7,50.1,8.3,12.0,14.0,3.4,3.2,3.7,13.0
25.5,50.3,48.4,52.1,7.6,12.9,14.5,3.4,3.2,3.6,13.7
13.8,52.1,49.5,54.5,8.9,13.2,15.9,3.8,3.5,4.2,14.5
14.7,50.8,48.5,53.0,8.2,13.4,15.7,3.5,3.2,3.7,14.6
18.0,40.9,39.4,42.4,6.5,11.5,12.8,3.3,3.1,3.5,12.1
20.0,49.1,46.8,51.1,8.3,13.2,15.3,3.5,3.2,3.8,14.3
13.5,37.9,35.8,40.1,6.6,8.7,10.5,3.0,2.8,3.3,9.6
35.3,54.8,52.9,56.5,9.6,16.9,18.9,4.4,4.2,4.7,17.9
26.5,49.5,47.7,51.5,8.4,13.9,15.7,3.7,3.5,3.9,14.8
24.3,53.2,50.7,55.5,10.4,15.0,17.5,4.1,3.8,4.4,16.2
31.4,48.5,46.7,50.1,7.6,14.1,15.7,3.5,3.3,3.7,14.9
19.0,52.2,49.9,54.5,9.6,13.9,16.0,3.6,3.3,3.9,15.0
30.8,50.9,48.7,52.9,9.0,13.0,14.7,3.6,3.4,3.9,13.9
20.1,51.0,48.6,53.4,10.0,14.5,17.2,3.7,3.4,4.1,15.8
25.2,48.2,46.2,50.2,7.8,11.9,13.8,3.4,3.1,3.6,12.9
30.2,51.6,49.4,53.7,8.9,13.0,15.2,3.7,3.5,4.0,14.1
19.4,48.2,46.1,50.2,9.2,13.9,16.0,3.9,3.6,4.2,15.0
15.4,43.7,41.3,46.1,7.0,9.7,11.6,3.1,2.8,3.3,10.7
33.8,52.7,51.0,54.4,8.5,15.5,17.3,3.9,3.7,4.2,16.4
20.6,42.4,39.9,44.8,8.3,10.8,13.0,3.6,3.4,3.9,12.0
14.6,45.8,43.8,47.6,7.1,10.4,12.3,3.1,2.9,3.4,11.3
16.8,46.5,44.2,48.7,7.9,12.3,14.5,3.3,3.1,3.6,13.4
21.0,51.6,49.4,53.7,9.6,13.2,15.7,4.2,3.9,4.5,14.5
25.6,48.7,46.5,51.1,8.9,13.0,15.3,3.6,3.3,3.9,14.2
22.1,42.7,40.8,44.6,7.1,9.9,11.5,3.4,3.2,3.6,10.7
27.6,46.9,45.1,48.7,9.0,13.9,15.7,3.9,3.7,4.2,14.8
20.8,51.9,49.3,54.1,9.7,13.6,16.1,3.8,3.5,4.1,14.9
36.6,50.1,48.2,51.9,7.3,15.4,17.4,3.8,3.6,4.1,16.4
25.6,50.1,48.3,51.9,8.7,14.1,15.9,3.8,3.5,4.0,15.1
22.8,51.0,48.7,53.2,9.9,13.6,15.8,4.1,3.8,4.4,14.7
14.7,39.7,38.1,41.4,5.0,10.0,11.3,2.6,2.5,2.7,10.7
28.0,46.4,44.5,48.2,7.5,12.4,13.8,3.5,3.3,3.7,13.1
16.8,44.7,42.3,46.9,7.2,10.2,12.0,3.3,3.0,3.6,11.1
22.8,50.9,49.1,52.8,7.9,13.4,15.1,3.5,3.3,3.8,14.2
15.9,49.3,46.8,51.7,8.2,12.1,14.5,3.5,3.2,3.8,13.4
18.3,46.6,44.1,49.1,7.1,10.3,12.2,3.2,2.9,3.4,11.3
6.5,42.0,39.6,44.2,6.9,9.8,11.9,2.9,2.6,3.1,10.9
28.2,52.6,50.0,55.1,10.9,13.8,16.4,4.2,3.9,4.6,15.1
36.0,48.6,46.9,50.1,8.4,14.6,16.2,4.2,4.0,4.5,15.4
15.2,48.5,46.4,50.4,7.4,10.9,12.7,3.3,3.1,3.5,11.8
23.1,45.2,42.9,47.4,7.6,10.7,12.6,3.5,3.2,3.7,11.7
30.6,53.3,51.8,54.9,8.8,16.3,18.2,4.1,3.8,4.3,17.2
15.3,46.4,43.8,48.7,6.8,10.0,11.9,2.9,2.7,3.2,11.0
22.6,45.9,44.3,47.4,7.0,12.6,14.4,3.4,3.2,3.6,13.5
15.3,47.1,45.3,49.0,6.2,11.0,12.5,2.9,2.7,3.0,11.8
28.5,52.3,50.3,54.3,10.3,14.7,16.8,4.1,3.8,4.4,15.7
20.6,42.6,40.4,44.8,8.5,12.2,14.6,3.8,3.5,4.2,13.4
18.0,52.6,49.9,55.3,9.2,12.9,15.4,3.8,3.5,4.2,14.2
34.0,55.9,53.5,58.1,10.2,14.3,16.8,4.1,3.8,4.5,15.6
19.6,48.0,45.7,50.4,7.8,11.5,13.6,3.3,3.0,3.5,12.5
10.0,35.6,33.8,37.5,4.7,8.8,10.3,2.4,2.3,2.6,9.5
33.2,44.5,42.9,46.2,6.7,13.6,15.5,3.4,3.2,3.6,14.6
26.2,45.6,43.1,48.1,9.1,12.4,14.9,3.8,3.5,4.1,13.6
29.7,49.0,46.4,51.5,8.5,11.9,14.2,3.8,3.5,4.1,13.1
19.3,44.5,42.4,46.7,7.7,12.2,14.4,3.4,3.1,3.6,13.3
9.4,37.4,35.4,39.4,5.2,9.1,10.8,2.6,2.4,2.8,10.0
13.2,48.3,45.9,50.6,6.9,10.0,12.0,3.0,2.8,3.2,11.0
27.8,41.4,38.8,43.8,8.8,11.9,14.5,3.9,3.6,4.3,13.2
14.0,44.4,41.9,46.8,7.5,10.2,12.3,3.3,3.0,3.6,11.3
14.7,47.6,45.0,50.0,7.4,10.3,12.2,3.3,3.0,3.5,11.3
29.8,53.0,51.1,54.7,9.4,15.4,17.3,4.0,3.8,4.3,16.3
13.2,35.4,34.0,36.8,4.8,9.3,10.6,2.6,2.5,2.7,10.0
31.3,41.0,38.4,43.7,9.0,12.0,14.6,3.9,3.6,4.3,13.3
15.4,42.8,40.8,44.8,5.8,8.7,10.2,2.8,2.7,3.0,9.5
8.9,36.5,34.0,38.8,4.9,7.2,8.6,2.4,2.2,2.6,7.9
20.4,47.5,45.3,49.7,7.5,10.9,12.9,3.0,2.8,3.3,11.8
21.8,52.2,49.7,54.6,8.8,13.4,15.7,3.6,3.3,3.9,14.5
23.7,50.9,48.9,52.6,8.4,13.5,15.4,3.6,3.4,3.9,14.4
31.5,39.4,36.7,42.1,7.8,10.2,12.5,3.4,3.1,3.6,11.3
32.1,57.2,55.4,58.8,10.2,18.1,20.3,4.5,4.2,4.8,19.2
25.4,37.5,35.8,39.2,5.5,9.9,11.4,2.8,2.6,2.9,10.6
28.8,37.0,35.0,39.0,7.4,10.4,12.3,3.6,3.4,3.9,11.4
17.6,46.0,43.6,48.4,6.8,10.2,12.1,2.8,2.6,3.0,11.2
21.3,46.9,44.9,48.7,7.6,11.8,13.7,3.3,3.1,3.6,12.8
49.0,54.8,52.7,56.7,9.1,18.2,20.4,4.6,4.3,4.9,19.2
33.7,52.6,50.6,54.4,8.7,15.9,17.9,4.3,4.0,4.5,16.9
11.9,39.1,37.3,40.8,4.6,9.9,11.1,2.5,2.3,2.6,10.5
11.3,44.6,42.6,46.6,6.5,10.8,12.6,3.0,2.8,3.2,11.7
26.1,46.9,44.6,49.0,7.4,10.8,12.6,3.2,2.9,3.4,11.7
22.8,50.1,48.0,52.1,7.8,12.6,14.5,3.3,3.1,3.6,13.6
20.2,50.4,48.6,52.0,7.8,14.0,15.5,3.5,3.3,3.7,14.7
18.2,44.3,41.6,46.8,8.2,10.8,13.0,3.6,3.3,3.9,11.9
10.5,45.3,42.7,47.6,6.4,9.2,11.1,2.9,2.7,3.1,10.1
11.9,29.0,27.2,30.9,5.3,7.6,9.1,2.6,2.4,2.8,8.3
26.8,52.6,50.2,54.9,10.0,14.5,16.9,4.2,3.9,4.5,15.7
19.8,45.1,42.5,47.6,7.5,11.5,13.9,3.3,3.0,3.6,12.7
18.3,44.2,41.8,46.4,7.9,11.6,13.8,3.4,3.2,3.7,12.7
13.7,38.4,37.0,39.9,5.6,10.6,12.0,2.8,2.7,3.0,11.3
36.6,47.9,45.9,49.7,9.6,13.2,15.4,4.0,3.7,4.3,14.3
41.8,56.2,54.5,58.0,10.9,21.0,23.3,5.2,4.9,5.6,22.1
11.8,44.3,41.9,46.6,7.8,10.7,12.9,3.5,3.3,3.9,11.8
24.8,53.3,50.7,55.6,8.5,12.8,15.1,3.3,3.1,3.6,14.0
18.0,37.2,34.2,40.3,4.7,7.3,8.4,2.3,2.2,2.5,7.8
28.2,43.0,41.4,44.6,5.4,10.2,11.4,2.8,2.7,2.9,10.8
4.0,34.6,32.1,36.7,5.4,8.1,10.0,2.6,2.4,2.8,9.1
24.9,46.8,44.6,49.1,7.7,11.8,13.8,3.3,3.1,3.5,12.8
5.0,31.0,29.1,33.0,5.1,8.0,9.5,2.5,2.4,2.7,8.7
26.8,52.7,50.5,54.6,9.0,13.2,15.3,3.5,3.3,3.8,14.2
32.5,51.9,50.3,53.5,10.3,15.8,17.7,4.4,4.1,4.7,16.7
19.8,44.4,42.2,46.6,9.2,12.3,14.6,3.9,3.6,4.2,13.4
20.1,45.9,43.5,48.1,9.4,12.6,15.1,4.0,3.7,4.4,13.9
23.9,39.3,36.9,41.7,8.7,11.7,14.0,3.8,3.5,4.1,12.8
24.1,48.1,45.4,50.7,9.6,14.1,16.8,4.1,3.8,4.5,15.4
12.6,42.7,39.9,45.4,7.8,9.8,12.0,3.4,3.1,3.8,10.9
21.8,51.3,49.1,53.6,9.1,13.9,16.3,3.7,3.4,3.9,15.1
22.6,51.3,49.6,53.1,7.8,13.0,14.6,3.4,3.2,3.6,13.8
12.6,47.8,45.2,50.4,7.7,11.3,13.5,3.3,3.0,3.6,12.4
24.1,29.0,27.7,30.2,4.6,8.2,9.1,2.6,2.5,2.8,8.7
13.1,40.1,37.8,42.2,5.7,8.8,10.5,2.7,2.5,2.9,9.7
13.4,48.0,45.3,50.4,7.4,11.3,13.5,3.2,3.0,3.5,12.4
8.2,29.7,28.2,31.3,5.4,9.2,10.6,2.7,2.5,2.8,9.9
26.7,51.2,48.8,53.3,10.0,14.0,16.4,4.0,3.7,4.4,15.2
23.1,48.0,45.7,50.4,7.9,11.4,13.4,3.1,2.9,3.4,12.4
30.2,54.0,51.5,56.2,10.2,14.7,17.2,3.8,3.5,4.1,16.0
11.3,38.6,36.8,40.2,4.6,9.0,10.4,2.6,2.4,2.8,9.7
33.1,58.4,56.0,60.7,9.9,15.1,17.6,3.7,3.5,4.1,16.3
13.3,40.1,38.4,41.8,4.8,9.3,10.9,2.6,2.4,2.8,10.1
32.0,51.9,49.3,54.2,11.4,15.0,17.8,4.3,3.9,4.7,16.4
20.2,46.7,44.5,48.9,8.5,12.4,14.3,3.7,3.4,4.0,13.3
20.2,44.9,42.9,46.7,7.2,12.0,13.5,3.3,3.1,3.6,12.7
43.5,55.9,53.5,57.9,7.1,15.7,17.8,3.8,3.5,4.0,16.7
17.3,49.6,47.4,51.7,7.9,12.9,15.1,3.4,3.1,3.7,14.1
20.1,46.2,44.7,47.9,6.4,12.1,13.7,3.0,2.9,3.2,12.9
22.5,49.7,47.3,51.9,8.1,12.9,15.1,3.6,3.3,3.8,14.0
28.9,45.7,43.8,47.5,7.6,13.5,15.1,3.5,3.3,3.8,14.3
22.3,40.7,38.4,43.1,8.0,11.9,14.1,3.6,3.3,3.8,13.0
29.9,42.4,40.2,44.6,6.3,11.2,12.6,3.1,3.0,3.3,11.9
35.6,53.2,51.6,54.8,8.0,14.7,16.6,3.9,3.7,4.1,15.7
39.8,53.5,51.2,55.7,8.4,16.5,18.3,4.2,4.0,4.5,17.4
25.5,50.7,48.4,52.9,7.6,11.1,13.0,3.4,3.2,3.7,12.1
27.7,48.4,46.7,50.1,7.5,13.5,15.0,3.4,3.2,3.6,14.3
9.4,52.9,50.7,55.1,6.2,8.8,10.6,2.8,2.6,3.0,9.7
33.4,57.9,55.6,60.1,10.3,15.2,17.8,3.9,3.6,4.3,16.6
21.8,46.2,43.5,48.6,8.4,11.3,13.8,3.5,3.2,3.9,12.6
25.2,50.5,48.8,52.1,8.0,14.1,15.8,3.6,3.4,3.8,15.0
38.9,56.9,54.8,58.6,7.8,17.9,20.4,4.5,4.1,4.8,19.2
24.8,45.4,43.3,47.7,9.4,12.8,15.1,3.7,3.4,4.0,13.9
24.9,52.2,50.1,54.0,7.8,13.7,15.7,3.3,3.1,3.6,14.7
8.4,42.0,39.8,44.3,6.6,10.3,12.5,3.0,2.8,3.2,11.4
22.9,50.8,49.0,52.7,9.5,14.2,16.0,4.0,3.7,4.2,15.1
28.2,57.5,55.1,59.8,10.4,15.4,17.8,3.9,3.6,4.2,16.6
42.8,51.1,49.5,52.7,9.2,17.4,19.4,4.8,4.5,5.1,18.4
13.9,43.7,41.5,45.7,6.6,9.6,11.4,3.0,2.8,3.2,10.6
29.3,49.2,46.8,51.4,10.2,13.4,15.7,3.9,3.6,4.3,14.6
26.1,49.5,47.2,51.7,8.5,12.2,14.2,3.7,3.5,4.0,13.2
12.1,47.9,45.7,49.9,6.9,11.6,13.5,3.3,3.1,3.5,12.5
13.2,45.1,42.9,47.1,7.8,12.8,14.6,3.5,3.3,3.8,13.7
10.0,42.1,39.5,44.6,6.3,8.6,10.5,2.9,2.7,3.2,9.6
12.2,45.3,42.7,48.0,8.2,11.1,13.5,3.5,3.2,3.8,12.3
16.2,42.8,40.8,44.8,8.4,11.4,13.5,3.5,3.3,3.8,12.5
10.4,26.8,24.7,28.8,4.3,6.0,7.3,2.3,2.1,2.5,6.7
25.9,51.3,49.2,53.3,8.5,13.5,15.4,3.7,3.4,3.9,14.4
27.4,52.1,49.7,54.1,9.6,13.9,16.2,3.8,3.5,4.2,15.1
35.0,50.0,47.6,52.2,9.6,14.1,16.5,3.6,3.4,4.0,15.3
19.8,44.3,42.2,46.2,7.3,10.9,12.8,3.3,3.0,3.5,11.8
14.7,34.3,32.2,36.1,4.9,8.8,10.2,2.4,2.2,2.6,9.5
13.3,38.5,36.6,40.4,5.8,9.0,10.6,2.8,2.6,3.1,9.8
24.5,51.8,50.0,53.4,9.0,15.5,17.2,4.0,3.8,4.3,16.4
18.0,46.3,44.3,48.4,8.4,12.6,14.5,3.4,3.2,3.7,13.5
38.4,48.1,46.4,49.9,6.4,12.6,14.3,3.3,3.1,3.5,13.4
11.0,34.9,32.6,37.1,5.9,8.4,10.4,2.8,2.6,3.1,9.3
21.9,52.6,50.3,54.8,8.9,12.9,15.2,3.3,3.1,3.6,14.0
25.6,53.4,51.2,55.5,9.5,14.9,17.2,3.9,3.6,4.2,16.0
21.1,54.0,51.5,56.1,9.2,13.8,16.1,3.5,3.2,3.8,15.0
19.9,39.6,37.4,41.7,6.6,9.4,11.4,3.0,2.8,3.3,10.4
20.9,51.9,49.5,54.0,8.1,11.6,13.6,3.6,3.4,3.9,12.7
13.8,43.3,41.0,45.5,6.3,9.4,11.2,2.9,2.7,3.2,10.3
17.3,39.9,37.9,41.8,6.4,10.0,11.8,3.0,2.7,3.2,10.9
23.4,51.8,49.3,54.2,9.7,13.6,16.3,4.0,3.7,4.4,15.0
18.3,38.0,35.8,39.9,7.3,10.3,12.2,3.3,3.0,3.5,11.3
22.7,53.5,51.4,55.4,9.0,12.9,14.9,3.5,3.3,3.8,13.9
20.3,45.2,43.1,47.0,7.1,12.1,13.6,3.2,3.0,3.4,12.9
11.0,41.4,39.1,43.5,5.4,8.7,10.3,2.7,2.5,2.9,9.6
31.3,51.7,49.9,53.6,7.5,14.9,16.9,3.6,3.4,3.8,15.9
18.5,47.8,45.4,50.1,8.6,11.5,13.7,3.7,3.4,4.0,12.6
15.3,38.3,35.6,41.0,6.3,8.7,10.4,2.8,2.6,3.0,9.6
35.4,50.1,48.3,51.8,8.5,14.2,16.0,4.1,3.9,4.3,15.1
12.6,44.1,41.7,46.4,7.4,10.0,12.0,3.2,3.0,3.5,11.0
36.9,52.1,50.3,53.9,9.1,14.8,16.6,4.0,3.7,4.3,15.7
29.5,50.4,48.3,52.2,9.1,14.3,16.3,3.9,3.6,4.1,15.3
24.6,54.2,51.9,56.3,9.6,13.8,16.1,3.8,3.5,4.1,15.0
14.2,44.7,42.5,46.9,7.7,11.8,14.0,3.5,3.3,3.8,12.8
12.8,45.1,42.8,47.5,6.9,10.8,12.9,3.1,2.9,3.4,11.9
20.1,51.1,49.0,53.0,7.5,11.9,13.6,3.2,3.0,3.4,12.7
11.5,41.0,38.9,43.2,5.0,9.4,10.8,2.6,2.4,2.7,10.1
16.9,48.7,46.5,51.0,8.6,12.3,14.6,3.5,3.3,3.8,13.5
18.9,45.7,43.4,47.9,8.2,11.1,13.1,3.5,3.2,3.8,12.1
29.5,51.7,49.7,53.7,9.4,14.7,16.9,3.8,3.5,4.1,15.8
29.5,53.8,51.7,55.8,8.2,12.0,13.9,3.6,3.3,3.9,12.9
26.8,52.2,49.9,54.3,9.8,14.3,16.6,3.9,3.6,4.2,15.4
18.0,48.0,45.7,50.3,7.7,10.7,13.0,3.5,3.2,3.8,11.9
34.5,47.9,46.1,49.8,8.3,14.4,16.3,3.9,3.7,4.2,15.4
23.9,56.3,54.2,58.5,9.6,14.3,16.7,3.7,3.5,4.1,15.4
9.3,44.4,42.2,46.7,6.2,10.1,12.0,2.9,2.6,3.1,11.1
16.1,43.8,41.6,46.0,7.5,10.2,12.4,3.2,3.0,3.5,11.3
29.8,51.7,49.2,54.0,11.1,15.1,17.9,4.5,4.1,4.9,16.5
36.7,50.7,48.7,52.7,8.5,15.2,17.0,3.9,3.7,4.1,16.1
17.4,46.0,43.8,48.0,7.9,11.1,13.1,3.6,3.3,3.9,12.2
14.5,39.8,37.5,42.1,6.2,8.2,9.9,2.9,2.7,3.1,9.1
20.7,34.1,31.8,36.7,6.8,9.2,11.4,3.4,3.1,3.7,10.3
12.0,44.4,41.8,47.0,7.2,11.5,13.8,3.1,2.9,3.4,12.7
45.9,59.9,57.1,62.4,8.9,18.9,21.3,4.8,4.4,5.1,20.1
14.5,44.2,41.4,46.8,7.4,10.8,12.9,3.2,3.0,3.5,11.8
32.7,46.8,45.0,48.6,8.6,13.3,15.0,3.6,3.4,3.8,14.2
26.2,44.9,42.3,47.3,8.3,11.3,13.6,3.7,3.4,4.0,12.4
19.6,45.3,42.7,47.8,7.5,10.4,12.4,3.3,3.1,3.6,11.4
14.2,48.8,46.6,51.1,8.4,12.7,14.9,3.6,3.3,3.8,13.8
25.0,57.5,55.2,59.9,10.2,14.4,16.8,3.7,3.4,4.0,15.6
13.8,44.9,42.4,47.3,7.5,10.5,12.7,3.4,3.1,3.7,11.7
12.0,35.0,32.8,37.1,6.4,9.5,11.2,2.9,2.7,3.2,10.4
17.5,43.8,41.4,46.2,7.6,10.2,12.3,3.4,3.2,3.7,11.2
11.6,49.0,46.1,51.5,8.6,11.9,14.3,3.7,3.4,4.0,13.1
15.9,44.0,42.5,45.4,6.3,11.2,12.6,3.2,3.1,3.4,11.9
22.2,39.0,37.3,40.8,5.5,10.5,12.1,2.6,2.5,2.8,11.3
27.6,53.2,51.2,55.1,9.0,14.3,16.2,3.7,3.5,4.0,15.2
13.2,38.8,36.8,40.9,7.0,9.5,11.3,3.2,3.0,3.5,10.4
20.9,49.0,46.4,51.6,9.6,12.4,15.0,3.9,3.6,4.2,13.7
15.3,49.6,47.7,51.3,7.6,13.3,15.1,3.5,3.3,3.8,14.2
13.9,45.0,42.6,47.3,7.2,9.4,11.3,3.2,3.0,3.5,10.4
9.2,33.7,32.3,35.1,5.0,9.2,10.4,2.8,2.6,2.9,9.8
22.8,51.2,49.2,53.1,7.8,12.2,14.1,3.3,3.0,3.5,13.2
24.6,52.9,50.4,55.1,9.6,13.9,16.1,3.6,3.3,3.8,15.0
22.3,48.4,46.2,50.7,8.4,13.0,15.1,3.5,3.3,3.8,14.1
10.2,43.5,41.0,46.0,6.3,9.1,10.8,2.9,2.7,3.1,9.9
16.9,42.9,40.9,44.7,6.2,9.3,10.8,2.6,2.5,2.8,10.1
7.1,27.2,24.9,29.3,4.3,6.1,7.5,2.3,2.1,2.5,6.8
48.6,56.2,53.7,58.7,9.6,19.7,22.6,5.0,4.6,5.4,21.2
20.5,49.4,47.0,51.9,8.3,11.2,13.7,3.5,3.2,3.9,12.4
23.3,52.6,50.4,54.9,10.0,14.7,17.2,3.7,3.4,4.1,16.0
20.6,43.2,41.0,45.1,8.0,11.6,13.8,3.7,3.4,4.0,12.7
31.2,64.6,62.5,66.5,10.9,16.3,18.9,3.9,3.6,4.3,17.6
21.9,48.6,46.6,50.5,8.7,14.1,16.0,3.8,3.5,4.0,15.1
17.6,48.2,45.8,50.4,9.1,13.0,15.4,3.5,3.2,3.7,14.2
34.7,51.5,49.2,53.6,10.8,15.9,18.5,4.5,4.1,4.9,17.2
22.5,46.9,44.7,48.8,7.1,10.6,12.3,2.9,2.7,3.2,11.5
16.0,47.0,44.1,49.5,8.1,10.7,13.2,3.4,3.2,3.7,12.0
21.0,54.4,52.4,56.4,8.6,13.8,15.8,3.6,3.3,3.8,14.8
11.5,37.3,35.3,39.2,5.2,7.7,9.1,2.5,2.3,2.7,8.4
0.0,46.1,43.4,48.4,10.2,13.8,16.8,5.3,4.7,6.0,15.3
12.6,47.4,44.8,49.8,7.5,10.2,12.2,3.2,3.0,3.5,11.2
23.0,51.0,48.5,53.5,9.0,12.5,15.0,3.7,3.4,4.1,13.8
9.1,40.7,38.5,42.7,5.4,9.2,10.7,2.6,2.5,2.8,10.0
8.7,43.0,40.9,45.0,5.4,8.8,10.2,2.5,2.4,2.7,9.5
18.5,47.7,45.1,50.2,8.1,12.1,14.5,3.5,3.2,3.8,13.3
17.0,44.0,42.2,45.7,5.6,11.4,12.9,2.9,2.7,3.1,12.1
13.6,44.8,42.8,46.6,6.7,10.6,12.4,3.1,2.9,3.4,11.5
14.7,31.5,30.0,33.0,5.3,9.0,10.3,2.9,2.7,3.1,9.6
21.8,54.3,52.0,56.3,9.4,13.6,15.9,3.6,3.4,4.0,14.7
36.3,49.5,47.6,51.4,10.0,15.5,17.5,4.7,4.4,5.0,16.5
15.2,46.3,44.2,48.4,7.0,11.9,13.7,3.1,2.9,3.3,12.8
23.4,46.9,44.4,49.4,8.7,11.6,13.9,3.8,3.5,4.2,12.7
10.1,41.8,39.6,44.0,6.5,10.1,12.1,3.0,2.8,3.3,11.1
